,X,Y,U,V,Sig_x,Sig_y,Sig_xy
52,5.199999809265137,0.0,0.06766110000000002,-8.039559999999999e-39,0.916637,-0.0555201,-0.00119609
53,5.300000190734863,0.0,0.06900419999999999,-7.3531e-39,0.919149,-0.0510296,-0.00120649
54,5.400000095367432,0.0,0.070349,-6.641509999999999e-39,0.921683,-0.0463737,-0.00121604
55,5.5,0.0,0.07169550000000001,-5.904059999999999e-39,0.9242370000000001,-0.0415475,-0.00122469
56,5.599999904632568,0.0,0.0730435,-5.1399699999999995e-39,0.92681,-0.0365459,-0.00123242
57,5.699999809265137,0.0,0.0743931,-4.34845e-39,0.929399,-0.0313638,-0.00123919
58,5.800000190734863,0.0,0.07574410000000001,-3.52866e-39,0.932003,-0.0259957,-0.00124497
59,5.900000095367432,0.0,0.0770965,-2.67978e-39,0.9346200000000001,-0.0204361,-0.00124973
60,6.0,0.0,0.0784503,-1.8009699999999998e-39,0.9372469999999999,-0.014679300000000001,-0.00125342
61,6.099999904632568,0.0,0.0798053,-8.91337e-40,0.939883,-0.00871952,-0.00125601
62,6.199999809265137,0.0,0.0811615,5.00362e-41,0.942525,-0.00255076,-0.00125746
63,6.300000190734863,0.0,0.08251889999999999,1.02407e-39,0.9451709999999999,0.00383314,-0.00125773
64,6.400000095367432,0.0,0.0838772,2.0317299999999998e-39,0.947818,0.0104385,-0.00125677
65,6.5,0.0,0.0852365,3.0739899999999995e-39,0.950464,0.0172718,-0.00125454
66,6.599999904632568,0.0,0.0865965,4.15187e-39,0.9531059999999999,0.0243396,-0.00125101
67,6.699999809265137,0.0,0.0879573,5.266429999999999e-39,0.955743,0.0316489,-0.00124611
68,6.800000190734863,0.0,0.0893187,6.41867e-39,0.95837,0.0392067,-0.00123981
69,6.900000095367432,0.0,0.0906805,7.60973e-39,0.9609850000000001,0.0470202,-0.00123205
70,7.0,0.0,0.0920426,8.84073e-39,0.963585,0.0550967,-0.00122279
71,7.099999904632568,0.0,0.0934049,1.0112799999999998e-38,0.966167,0.0634439,-0.00121196
72,7.199999809265137,0.0,0.0947673,1.1427199999999999e-38,0.968728,0.07206950000000001,-0.00119952
73,7.300000190734863,0.0,0.09612949999999999,1.27851e-38,0.9712639999999999,0.0809817,-0.00118541
74,7.400000095367432,0.0,0.0974915,1.41877e-38,0.973773,0.0901885,-0.00116957
